handle_lower,official_full,quartile,party_code,pct_small_donors,tweet_count,avg_sentiment,sentiment_std,pct_negative,pct_positive,pct_extreme,avg_anger,avg_fear,avg_joy,avg_disgust,avg_sadness,outrage_index,z_avg_anger,z_avg_disgust,z_pct_negative,z_sentiment_std,partisanship_score,is_R
repsmucker,Lloyd Smucker,Q1 (lowest),R,1.68,990,0.4672524749931663,0.5906526461112271,0.10505050505050505,0.597979797979798,0.5707070707070707,0.054698482391687835,0.09254701976141667,0.4281170830253166,0.02026151784021294,0.05906834337999099,0.07496000023190078,-1.1889421260280706,-0.7016727281734763,-1.0508255482717357,-0.7923144540070195,-0.9334387141200755,1
repspanberger,Abigail Davis Spanberger,Q4 (highest),D,20.83,2691,0.3295451883754071,0.6470672333881762,0.18431809736157562,0.5332590115198811,0.4830917874396135,0.08413728936885098,0.1989188034260344,0.3386046471752036,0.02287678203921833,0.0667436542720556,0.10701407140806932,-0.5513141372590332,-0.6131985732670779,-0.48868305121350575,-0.09261357196708693,-0.43645233342667594,0
repspartz,Victoria Spartz,Q4 (highest),R,50.38,620,0.1792588982370592,0.6083393090224747,0.19516129032258064,0.36451612903225805,0.3725806451612903,0.11318507405531197,0.27067587578438235,0.2790247711409803,0.020286248856615563,0.07965865230296673,0.13347132291192754,0.07784452878990566,-0.7008360800914085,-0.4117863095632324,-0.5729496720120719,-0.4019318832192018,1
repstefanik,Elise M. Stefanik,Q4 (highest),R,17.07,3032,-0.03629315352573558,0.7223219214858421,0.3967678100263852,0.32849604221635886,0.5052770448548812,0.17923494960762107,0.30935356910312456,0.1799812285307084,0.06291094134762003,0.058781063553929654,0.24214589095524108,1.5084476554565034,0.7411534702266582,1.0179479501171638,0.8407579934594308,1.0270767673149392,1
repstenyhoyer,Steny H. Hoyer,Q2,D,1.79,1479,0.45013924854844706,0.6598033734597869,0.1744421906693712,0.6572008113590264,0.6206896551724138,0.08928495854307139,0.22438824582624417,0.3944487003053436,0.02227795998488769,0.10114878190220396,0.11156291852795908,-0.4398185204375792,-0.6334566700270022,-0.5587200825753695,0.06535068642838983,-0.39166114665289026,0
repstephenlynch,Stephen F. Lynch,Q1 (lowest),D,0.43,286,0.5549632905871718,0.5821840698875546,0.0944055944055944,0.6783216783216783,0.6713286713286714,0.05986886821631044,0.11169770091973157,0.5363344215921051,0.02220869511237666,0.0776410310818582,0.0820775633286871,-1.0769544793455301,-0.6357998944945122,-1.1263161299385651,-0.8973488172690769,-0.9341048302619211,0
repstricklandwa,Marilyn Strickland,Q2,D,3.64,1104,0.5399663023974585,0.5522724964922537,0.08967391304347826,0.6965579710144928,0.5769927536231884,0.06885690302279077,0.2817563034802425,0.38068288207411394,0.007317453758187662,0.04967928156501312,0.07617435678097843,-0.8822787045735451,-1.1395692631189656,-1.1598718252565918,-1.2683371608538538,-1.1125142384507392,0
repsummerlee,Summer L. Lee,Q4 (highest),D,20.1,1279,0.09267577631479133,0.7353718121002145,0.35105551211884284,0.42298670836591085,0.5144644253322909,0.1619312924707375,0.18927456554148922,0.2502982341656184,0.059938436115535634,0.07756057959879133,0.22186972858627313,1.1336601816604686,0.6405938829912532,0.6937697514004262,1.002613648426386,0.8676593661196335,0
repsusanwild,Susan Wild,Q4 (highest),D,15.52,1475,0.5010521171254627,0.6218305269943141,0.14372881355932204,0.6847457627118644,0.6142372881355932,0.08137295498808651,0.17868033300755715,0.4102515204897608,0.024308331084419862,0.07174397732348224,0.10568128607250638,-0.611188063972819,-0.5647693965783767,-0.7765303376665013,-0.405620306145274,-0.5895270260907427,0
repsusielee,Susie Lee,Q3,D,7.55,1076,0.49744205473191677,0.6328669698959368,0.15613382899628253,0.6914498141263941,0.6282527881040892,0.07009119541575452,0.18528842509443005,0.40383990668782793,0.017734800297922675,0.06693076768428685,0.08782599571367719,-0.8555446260937709,-0.7871513575702007,-0.6885576094623553,-0.2687371132409437,-0.6499976765918176,0
repswalwell,Eric Swalwell,Q3,D,13.16,1141,-0.15944241035621903,0.6693770870749258,0.4645048203330412,0.2427695004382121,0.4294478527607362,0.16552275484141102,0.17178256195207411,0.12198641580449616,0.08166114176232696,0.0849374383032945,0.24718389660373796,1.2114492350663584,1.3754710801444987,1.4983189442002611,0.18409188767169865,1.067332786770704,0
repsylviagarcia,Sylvia R. Garcia,Q1 (lowest),D,0.58,1823,0.4763653728900476,0.6246305593702084,0.13494240263302248,0.6417992320351069,0.6012068019747668,0.071044471290327,0.23388544266499836,0.4194753364221708,0.015799621758615365,0.06295386703504967,0.08684409304894236,-0.8348972072252953,-0.8526182751853795,-0.8388409848589471,-0.3708919633935023,-0.724312107665781,0
reptedlieu,Ted Lieu,Q2,D,2.93,1019,0.3202861145913776,0.716061730533908,0.23846908734052993,0.563297350343474,0.5947006869479883,0.12243885909758048,0.2773471806897307,0.32063500232069403,0.02759538883063092,0.09478190971170096,0.1500342479282114,0.2782763040850085,-0.4535685258077849,-0.10466012535641227,0.7631138708621455,0.12079038094573921,0
reptenney,Claudia Tenney,Q4 (highest),R,19.71,2656,-0.029379646596779305,0.7445489136531184,0.4269578313253012,0.3557981927710843,0.5293674698795181,0.19957770304142053,0.22949055593224063,0.22947430637299449,0.053892081335189065,0.07031652675781161,0.2534697843766096,1.949060244413664,0.4360462393310566,1.232046719417661,1.116435735249674,1.183397234603014,1
repterrisewell,Terri A. Sewell,Q2,D,2.58,1237,0.6226819620174849,0.5538660055203276,0.08973322554567502,0.7647534357316087,0.6863379143088116,0.05616883820403896,0.18118178114698644,0.48019244878285294,0.01027157840760777,0.07741477464465193,0.06644041661164674,-1.1570950467584658,-1.0396314893579042,-1.1594511984011575,-1.2485731294871394,-1.1511877160011668,0
repthomasmassie,Thomas Massie,Q4 (highest),R,19.43,3329,-0.11921444494969925,0.5350233357434582,0.3406428356863923,0.15890657855211776,0.2270952237909282,0.15314857954185673,0.08685947407361921,0.13089288593553558,0.04224746420234335,0.10358423577176337,0.19539604374420008,0.9434315631868228,0.04210987893239986,0.6199261066000828,-1.482275675215942,0.030797968375840867,1
repthompson,Mike Thompson,Q2,D,4.16,1584,0.30799982141740995,0.666931829752343,0.2058080808080808,0.5404040404040404,0.5107323232323232,0.07553104791488768,0.21008838631669183,0.3060133922705669,0.027365418019392268,0.10483139607925411,0.10289646593427995,-0.737720482917275,-0.46134841786810393,-0.33628239661873655,0.1537637617735783,-0.3453968839076343,0
reptiffany,Thomas P. Tiffany,Q4 (highest),R,14.33,1176,-0.37346757444090584,0.6055381407918539,0.6224489795918368,0.14030612244897958,0.46598639455782315,0.1996160634211957,0.1947793851929115,0.0801940402870102,0.09951252649428778,0.06819139799796282,0.29912858991548347,1.9498911086475113,1.9793818355740538,2.618412559925007,-0.607692102583898,1.4849983503906685,1
reptimburchett,Tim Burchett,Q4 (highest),R,23.35,1012,-0.004957813430916179,0.6932065343800754,0.35968379446640314,0.31719367588932806,0.44960474308300397,0.12746126153394752,0.11708389523196612,0.21149616605785568,0.06856221763021458,0.0943203491722224,0.1960234791641621,0.3870587138740218,0.9323356434982065,0.7549589971283249,0.479644617962611,0.638499493115791,1
reptimkennedy,Timothy M. Kennedy,Q2,D,4.0,479,0.6019126251495457,0.5915460521980356,0.1127348643006263,0.7494780793319415,0.7014613778705637,0.05614872379296519,0.14678006609226135,0.5238516849239886,0.010613643910400646,0.10646618298320037,0.06676236770336584,-1.1575307135804327,-1.0280594438667674,-0.9963303280787998,-0.7812336847036672,-0.9907885425574168,0
reptimmons,William R. Timmons IV,Q1 (lowest),R,0.59,416,-0.011013605990088899,0.7356540304693151,0.40865384615384615,0.35096153846153844,0.5048076923076923,0.171791880897497,0.13269648757970848,0.22801695324904775,0.0838018354047912,0.08442499102294762,0.2555937163022882,1.3472349767094416,1.447890555393903,1.1022402293956155,1.00611395661473,1.2258699295284226,1
reptomsuozzi,Thomas R. Suozzi,Q4 (highest),D,13.52,478,0.37861476838588715,0.5899119565806292,0.11715481171548117,0.5397489539748954,0.4686192468619247,0.06468193365526907,0.13444022464116098,0.36458967965878997,0.030839439424324176,0.06698706400861752,0.09552137307959324,-0.9727061910899069,-0.3438225831761514,-0.9649853584107154,-0.8015011048874534,-0.7707538093910568,0
reptonygonzales,Tony Gonzales,Q3,R,6.32,1407,0.29431711502675056,0.6818470055862863,0.21179815209665956,0.5174129353233831,0.5373134328358209,0.08205499929378755,0.26309931225101335,0.31072743554355825,0.02506125917385452,0.06828391227415112,0.10711625846764207,-0.5964153682167412,-0.5392979063773657,-0.29380256932053567,0.33875424367780427,-0.27269040005920964,1
reptrentkelly,Trent Kelly,Q2,R,2.64,158,0.6647758910173103,0.49421151576176114,0.04430379746835443,0.7531645569620253,0.689873417721519,0.02820726392954241,0.06656586596244188,0.5559328281202006,0.018726965548346044,0.041953072287849565,0.04693422947788846,-1.7627270066844916,-0.7535864955221955,-1.4816233673134411,-1.9884579911240892,-1.4965987151610542,1
reptroycarter,Troy A. Carter,Q1 (lowest),D,0.86,2512,0.5011031767175456,0.5690220831211115,0.09156050955414012,0.6401273885350318,0.5585191082802548,0.06668318547752412,0.34709243724063044,0.35232380632424687,0.006996559420009416,0.0659166083601961,0.07367974489753354,-0.9293602030736552,-1.1504250899969406,-1.146492636580305,-1.0605947824423634,-1.071718178023316,0
reptroynehls,Troy E. Nehls,Q3,R,7.56,1212,-0.2203759965379246,0.6542642420701558,0.4991749174917492,0.20627062706270627,0.4430693069306931,0.14500854182189246,0.08888670580017183,0.0983575953937826,0.10422585357849638,0.09363939075240102,0.24923439540038883,0.7671229279927657,2.138833271008908,1.7441890964506863,-0.0033502525687054475,1.1616987607209137,1
repunderwood,Lauren Underwood,Q4 (highest),D,15.78,505,0.5620624183428169,0.5513450780477543,0.09306930693069307,0.7128712871287128,0.6059405940594059,0.06302441993248784,0.1683761931161366,0.3897369999176878,0.015468105763781275,0.04190967912983956,0.0784925256962691,-1.0086070053529965,-0.8638334317619328,-1.1357926884668068,-1.2798397798564656,-1.0720182263595504,0
repvalhoyle,Val T. Hoyle,Q3,D,9.18,596,0.4158815851047535,0.5682711210766329,0.1040268456375839,0.5704697986577181,0.4697986577181208,0.08567237751906101,0.1852038717158619,0.2917696735309417,0.01870769136303042,0.04291936072119313,0.10438006888209143,-0.5180649919875925,-0.7542385394946391,-1.0580850403509001,-1.06990884162923,-0.8500743533655903,0
repvanorden,Derrick Van Orden,Q4 (highest),R,29.64,656,0.12234677056350358,0.620094413928534,0.2225609756097561,0.36128048780487804,0.3521341463414634,0.09453863706682852,0.21137556821725784,0.22589936169491162,0.04482363557912229,0.06697885621507313,0.1393622726459508,-0.3260268007751286,0.1292615271449405,-0.21747578420378702,-0.4271530320249099,-0.21034852246472124,1
repveasey,Marc A. Veasey,Q1 (lowest),D,0.76,904,0.4502179217813289,0.646114890786657,0.1570796460176991,0.6382743362831859,0.6028761061946902,0.0794014369895572,0.2014405435960226,0.41349253203147823,0.020358127311649335,0.06397312017779924,0.09975956430120654,-0.6538900341035848,-0.6984044383599501,-0.681850152774472,-0.10442532120520417,-0.5346424866108028,0
repvincefong,Vince Fong,Q1 (lowest),R,1.45,104,0.3548854188277171,0.6570380974687454,0.16346153846153846,0.5288461538461539,0.5384615384615384,0.08638341729797848,0.0844911889250327,0.3773605446745373,0.026092667082523828,0.0536763491422439,0.1124760843805023,-0.5026642706024619,-0.5044054686963096,-0.6365916448553932,0.031053421422851814,-0.40315199068282825,1
repwalberg,Tim Walberg,Q3,R,6.6,717,0.09806998986413124,0.7879911509909748,0.3821478382147838,0.4602510460251046,0.6136680613668062,0.12483417069538774,0.22552919780974814,0.2957906085238197,0.0577232588099072,0.09210898319043012,0.18255742950529494,0.33015740503348756,0.5656546320513891,0.9142674014656723,1.6552426866125227,0.8663305312907679,1
repwebster,Daniel Webster,Q2,R,3.48,626,0.2366910414954725,0.6618407664650892,0.23003194888178913,0.476038338658147,0.426517571884984,0.15305393044314247,0.22360483385129126,0.25827641074295365,0.030576030894700682,0.08450206410278897,0.18362996133784315,0.9413815169842442,-0.35273367027107616,-0.16449383473174028,0.09062013803092708,0.1286935375030887,1
repwesterman,Bruce Westerman,Q1 (lowest),R,1.26,518,0.3636697351817459,0.6625954691986989,0.18146718146718147,0.5598455598455598,0.5328185328185329,0.0877369665763247,0.1597187355884151,0.3570527726665011,0.030049521434397215,0.06566223071568504,0.11778648801072192,-0.4733471551119738,-0.37054543841606463,-0.5089009099001749,0.09998059237214814,-0.31320322776401627,1
repwexton,Jennifer Wexton,Q4 (highest),D,19.65,723,0.41084470104214893,0.6702032741989572,0.1825726141078838,0.6182572614107884,0.607192254495159,0.085833938415568,0.2567708027591113,0.3715098954733644,0.019570591639066975,0.06367346581500238,0.10540453005463497,-0.5145656739077741,-0.7250467000162926,-0.5010615060926834,0.19433895119406167,-0.38658373220567205,0
repwilliams,Brandon Williams,Q3,R,13.29,657,0.2940260623688023,0.6939763612159342,0.2161339421613394,0.5266362252663622,0.5540334855403348,0.0945680090812739,0.20469215188288484,0.3396386762254264,0.023435318311529268,0.08620885469918128,0.11800332739280317,-0.32539061947500225,-0.5943033409245585,-0.26305441887697795,0.4891926540658283,-0.17338893130267763,1
repwilson,Frederica S. Wilson,Q1 (lowest),D,0.68,1957,0.28071029344930537,0.7360346738436253,0.26469085334695963,0.5539090444557997,0.5927439959121104,0.13203913763874076,0.2054862882885969,0.31997704664368976,0.04123063605674104,0.07828915128088183,0.1732697736954818,0.4862129335337219,0.007710673337256358,0.08129694222153598,1.0108350140150086,0.3965138907768807,0
repwph,Wesley Hunt,Q4 (highest),R,26.06,733,-0.07991487914022938,0.7009671789334542,0.4106412005457026,0.29195088676671216,0.4733969986357435,0.08875324924822352,0.15914089927284011,0.17430702090750305,0.08244089818597938,0.07088390994195391,0.17119414743420291,-0.45133504447833445,1.4018501705024522,1.116333963389625,0.5758986207179634,0.6606869275329265,1
repyoungkim,Young Kim,Q4 (highest),R,25.07,2994,0.45529288814994756,0.6421126631428781,0.1599866399465598,0.6399465597862392,0.5985303941215765,0.09196699041274106,0.22896603690450795,0.4269109316352557,0.014178913147591891,0.07708981319665954,0.10614590356033296,-0.38172721978811486,-0.9074467031370783,-0.6612346051280901,-0.1540642948757767,-0.526118205732265,1
repyvetteclarke,Yvette D. Clarke,Q2,D,3.0,1254,0.11245393002052247,0.7745289974944701,0.3708133971291866,0.4704944178628389,0.6004784688995215,0.13797874233810387,0.24188342962825374,0.23572643190599396,0.06623527244042729,0.09727518470569634,0.20421401477853116,0.6148614280693853,0.8536152949926002,0.8338868723130647,1.488273802670867,0.9476593495114793,0
repzoelofgren,Zoe Lofgren,Q3,D,10.88,206,0.580201198030444,0.5407667505143182,0.0825242718446602,0.7184466019417476,0.6213592233009708,0.054322455879425115,0.16131429426195165,0.4981202133439563,0.007192226172211749,0.08610647565569925,0.06151468205163686,-1.1970866486279133,-1.1438057011983003,-1.210574981986794,-1.4110410429148392,-1.2406270936819617,0
robert_aderholt,Robert B. Aderholt,Q1 (lowest),R,1.59,349,0.08919173769418011,0.6929668814418076,0.3237822349570201,0.3753581661891118,0.45558739255014324,0.11518219488764306,0.1349282971821641,0.2561046726657091,0.05689213144060728,0.10893731069484892,0.17207432632825034,0.12110104188963343,0.5375376671778768,0.5003556753610933,0.4766722418382191,0.4089166565667056,1
robwittman,Robert J. Wittman,Q2,R,2.04,1110,0.36929075854855614,0.6281457607919979,0.16126126126126125,0.5531531531531532,0.4981981981981982,0.0779421955642294,0.23794584214461328,0.37323877009424705,0.020131806470899426,0.05695172886013863,0.09807400203512884,-0.6854963820062704,-0.706060852243744,-0.6521953649069656,-0.32729349615134035,-0.5927615238270801,1
rosadelauro,Rosa L. DeLauro,Q2,D,4.63,1115,0.3223697075127486,0.6857650937163956,0.21614349775784752,0.5623318385650224,0.5533632286995516,0.12574674670919644,0.23338082250951045,0.30959674761851935,0.025026136228092688,0.08350766583913809,0.15077288293728913,0.34992328782673726,-0.5404861125040291,-0.26298665339142024,0.3873496487472275,-0.01654995733037115,0
sanfordbishop,"Sanford D. Bishop, Jr.",Q2,D,2.76,395,0.5529391527930393,0.5278996374047044,0.07088607594936709,0.6962025316455697,0.5670886075949367,0.0456975141886468,0.11187619933876193,0.5231317200440077,0.01253764889445416,0.07647352278427087,0.05823516308310096,-1.3838980308896802,-0.962970526630577,-1.2931096510878666,-1.5706297384397476,-1.302651986761968,0
speakerjohnson,Mike Johnson,Q4 (highest),R,27.47,1436,-0.05255151064781093,0.7486599669223041,0.43802228412256267,0.3412256267409471,0.5466573816155988,0.15817893323532956,0.18921977242201218,0.19322477448341308,0.09216005617858787,0.07920279234774538,0.2503389894139174,1.0523861927291869,1.7306484196907477,1.3105125708797196,1.167424455320267,1.3152429096549803,1
speakerpelosi,Nancy Pelosi,Q4 (highest),D,53.39,781,0.4500332987567985,0.6468611770932441,0.16005121638924455,0.6530089628681178,0.6261203585147247,0.08845732955314381,0.20642370815073147,0.34356303610028066,0.028889541007677,0.09978912571932826,0.11734687056082081,-0.4577444985080848,-0.40978747293061385,-0.6607766479518522,-0.09516925442924995,-0.4058694684549502,0
staceyplaskett,Stacey E. Plaskett,Q2,D,4.2,357,0.1156349700539052,0.6725522546855129,0.2857142857142857,0.3865546218487395,0.4061624649859944,0.13779660977008396,0.21310249140553944,0.1920363660313186,0.04762715059453199,0.055553533743867345,0.18542376036461594,0.610916539163868,0.22410419040248172,0.23038895351065591,0.22347297127062452,0.32222066358690754,0
stevescalise,Steve Scalise,Q3,R,5.78,393,-0.25498962091428934,0.6949621361782728,0.5597964376590331,0.22646310432569974,0.5343511450381679,0.2426088479366485,0.15326932624375514,0.11288944768103079,0.13192984214116688,0.08128546284566186,0.3745386900778154,2.8810906217063947,3.076056736443478,2.1740991230927276,0.5014190593970441,2.158166385159911,1
tomcoleok04,Tom Cole,Q2,R,4.09,358,0.2864977361103676,0.6537669657372174,0.18994413407821228,0.4888268156424581,0.49162011173184356,0.0971368781242821,0.21983319287209158,0.34279589955457584,0.017287922324490744,0.10317962794849521,0.11442480044877285,-0.2697503619545461,-0.8022691996072348,-0.4487848502435524,-0.009517889443658615,-0.38258057531224804,1
txrandy14,"Randy K. Weber, Sr.",Q1 (lowest),R,1.49,824,-0.20195749326093684,0.7356878789915743,0.5521844660194175,0.2779126213592233,0.5558252427184466,0.19684099068434835,0.15391637266180372,0.14899259336086895,0.10214648307545161,0.08728356289949142,0.29898747375979995,1.889784595185318,2.0684883521039104,2.120117254585384,1.0065337742899747,1.7712309940411466,1
usrepgarypalmer,Gary J. Palmer,Q1 (lowest),R,0.24,678,0.014916156816974854,0.7490081765064874,0.3967551622418879,0.3687315634218289,0.5339233038348082,0.144187354605307,0.16335176780122254,0.25549479771171424,0.06669657517995584,0.07616431168936447,0.21088392978526282,0.7493364751069397,0.8692211255818448,1.0178582557420441,1.1717432417361238,0.9520397745417382,1
usrepkcastor,Kathy Castor,Q3,D,6.89,1822,0.4334567436369792,0.6085414660820986,0.13172338090010977,0.6136114160263447,0.5439077936333699,0.09503072802701057,0.26648996473914205,0.3162195802164102,0.017421356330871784,0.05554835058130349,0.11245208435788236,-0.3153683875630814,-0.7977551390565542,-0.8616693421013751,-0.5704423511265173,-0.6363088049618819,0
usrepkeating,William R. Keating,Q3,D,8.05,235,0.21929718649133723,0.6548823350952659,0.23404255319148937,0.4765957446808511,0.4340425531914894,0.16767913930073497,0.2763129687697151,0.28653543722194097,0.0346267819010771,0.07972178129637808,0.20230592120181207,1.2581553086813035,-0.21569712453252565,-0.13605180620992127,0.004315853942527203,0.22768055797034595,0
usrepmikeflood,Mike Flood,Q1 (lowest),R,1.53,1331,0.3489273084365363,0.6353107629233168,0.1622839969947408,0.5341848234410218,0.5041322314049587,0.08645250984465112,0.17979851154726226,0.29746675458927385,0.032984417999711364,0.0497769047649595,0.1194369278443625,-0.5011677649319711,-0.27125814902763024,-0.644942423291271,-0.23842714875628868,-0.41394887150179027,1
valeriefoushee,Valerie P. Foushee,Q4 (highest),D,16.04,554,0.4510863771399866,0.6492007531911608,0.16606498194945848,0.6407942238267148,0.5974729241877257,0.07766435590836582,0.27746736075865086,0.43244730214447974,0.007729066378622483,0.06400894550505738,0.0853934222869883,-0.6915142325633942,-1.12564444483268,-0.6181287878342527,-0.0661518754439972,-0.6253598351685811,0
vernbuchanan,Vern Buchanan,Q2,R,2.16,666,0.11826208757387625,0.7516099341285467,0.33933933933933935,0.4339339339339339,0.575075075075075,0.0976117411232448,0.17452729345928922,0.25049852270507733,0.07895547956170657,0.10481616499111494,0.17656722068495137,-0.2594650966853282,1.283938768895366,0.6106820931252811,1.2040124152048948,0.7097920451350535,1
virginiafoxx,Virginia Foxx,Q2,R,2.24,249,0.23410483309064045,0.6660534020431895,0.21686746987951808,0.46586345381526106,0.4538152610441767,0.12159667260842917,0.10315128183798826,0.20599510258738787,0.05802357860515451,0.049484227930782804,0.1796202512135837,0.2600350187753633,0.5758144239746192,-0.2578524556138552,0.14286876683396024,0.18021643849252186,1
warrendavidson,Warren Davidson,Q1 (lowest),R,1.51,3024,-0.1409677850801951,0.5855142953192574,0.3974867724867725,0.19146825396825398,0.291005291005291,0.1661059546792578,0.1941418582461121,0.10808356564870641,0.04979652134629057,0.0855110560955908,0.21590247602554835,1.2240810152857518,0.297493809704995,1.023046620847406,-0.8560445769222479,0.4221442172289762,1
whipkclark,Katherine M. Clark,Q2,D,3.3,1097,0.009733208006039032,0.7725797822337281,0.42570647219690066,0.41567912488605285,0.5761166818596172,0.15729166698597924,0.25152520096846814,0.1917004641131937,0.05065046286130769,0.0980359391950719,0.20794212984728694,1.0331685051878825,0.3263825750960261,1.223172447793576,1.4640980051855217,1.0117053833157517,0
yadiracaraveo,Yadira Caraveo,Q4 (highest),D,16.09,192,0.38363663479685783,0.6429182179719188,0.171875,0.59375,0.5,0.09912423188961834,0.27414566577347915,0.3302106695282418,0.022441653509910443,0.06478638442664907,0.12156588539952878,-0.22670539802829268,-0.6279189326559383,-0.5769258452487409,-0.14407313032742491,-0.3939058265650992,0
zachnunn,Zachary Nunn,Q3,R,11.06,1478,0.37915838754790077,0.589636804594895,0.13870094722598106,0.5656292286874154,0.43775372124492556,0.0626191477051366,0.15430933969364014,0.27424199082297523,0.02550088753804636,0.06811259885065578,0.08812003524318296,-1.0173849736799867,-0.5244253179751891,-0.8121864898605495,-0.804913769880785,-0.7897276378491276,1
